	kidney_epithelial_cell	innate_lymphoid_cell	neutrophil	goblet_cell	smooth_muscle_cell	basal_cell	intestinal_enteroendocrine_cell__paneth_cell_of_epithelium_of_small_intestine__transit_amplifying_cell_of_small_intestine	cell_of_skeletal_muscle	keratinocyte	endothelial_cell	basophil	b_cell	intestinal_tuft_cell	stromal_cell	club_cell_of_prostate_epithelium__hillock_cell_of_prostate_epithelium__hillock_club_cell_of_prostate_epithelium	club_cell__type_i_pneumocyte	salivary_gland_cell	ionocyte__luminal_epithelial_cell_of_mammary_gland	cardiac_muscle_cell	immature_enterocyte__intestinal_crypt_stem_cell__intestinal_crypt_stem_cell_of_small_intestine__transit_amplifying_cell_of_large_intestine	monocyte	plasmablast	pulmonary_ionocyte	type_ii_pneumocyte	intrahepatic_cholangiocyte	mucus_secreting_cell__secretory_cell__tracheal_goblet_cell	fibroblast__mesenchymal_stem_cell	adventitial_cell	ciliated_cell__lung_ciliated_cell	mesothelial_cell	pancreatic_ductal_cell	plasma_cell	erythrocyte__erythroid_progenitor	mature_conventional_dendritic_cell	luminal_cell_of_prostate_epithelium	pancreatic_acinar_cell	myeloid_progenitor	mast_cell	platelet	macrophage	melanocyte	hematopoietic_stem_cell	t_cell	tendon_cell	pancreatic_stellate_cell	hepatocyte	duodenum_glandular_cell	basal_cell_of_prostate_epithelium	medullary_thymic_epithelial_cell	pericyte_cell	duct_epithelial_cell__serous_cell_of_epithelium_of_bronchus	pancreatic_alpha_cell__pancreatic_beta_cell	intestinal_enterocyte	ciliated_epithelial_cell__epithelial_cell_of_uterus	respiratory_goblet_cell__respiratory_mucous_cell__serous_cell_of_epithelium_of_trachea	acinar_cell_of_salivary_gland__myoepithelial_cell	schwann_cell	thymocyte	nk_cell	bladder_urothelial_cell
sample_1000_6_2	0.07512684911489487	0.009129364974796772	0.001110118580982089	0.001770805916748941	0.0007766861235722899	0.0006604755762964487	0.002269061515107751	0.0008320285123772919	0.0004975471529178321	0.07534267008304596	0.0028652020264416933	0.0008344505331479013	0.000805932970251888	0.0014010552549734712	0.0006042440072633326	0.0013379697920754552	0.0008921614498831332	0.001892867381684482	0.000845006201416254	0.0015296475030481815	0.001796894590370357	0.001382605405524373	0.001951942453160882	0.000901494175195694	0.10287807136774063	0.00559447705745697	0.0009478798601776361	0.0006429114728234708	0.0006362978601828218	0.0009354123612865806	0.0026405123062431812	0.0007829881506040692	0.0019745794124901295	0.0012888024793937802	0.0009889203356578946	0.11877112835645676	0.0010180959943681955	0.06282098591327667	0.001224887790158391	0.0008282750495709479	0.0009374042274430394	0.0010513653978705406	0.11918409913778305	0.0005446224822662771	0.10695015639066696	0.0033901394344866276	0.0012274703476577997	0.0008508567116223276	0.0012796957744285464	0.002417627489194274	0.0007469954434782267	0.02111692540347576	0.07217352837324142	0.0006404838059097528	0.0008750564884394407	0.0004998861695639789	0.0007313563255593181	0.17078599333763123	0.002241358160972595	0.0018236924661323428
sample_1000_6_3	0.001252438174560666	0.003308326005935669	0.0007319825817830861	0.06060859188437462	0.07606212049722672	0.0015558094019070268	0.0008057273807935417	0.0014175535179674625	0.05614309757947922	0.0017038024961948395	0.001452610013075173	0.18044331669807434	0.000964633421972394	0.0014621714362874627	0.0021336846984922886	0.0009149206453002989	0.005705357529222965	0.0028565393295139074	0.0010248525068163872	0.0013078146148473024	0.003400632180273533	0.0013931987341493368	0.0014022602699697018	0.0007527851848863065	0.0013500737259164453	0.002093886025249958	0.0008465176215395331	0.0009193341247737408	0.0014879846712574363	0.1453760266304016	0.0008243196061812341	0.0012829608749598265	0.0010095369070768356	0.0015578405000269413	0.11241191625595093	0.0010401422623544931	0.015516857616603374	0.0012093279510736465	0.000665597035549581	0.0014177672564983368	0.0009313470218330622	0.017626257613301277	0.0014748639659956098	0.0006267729913815856	0.0010636311490088701	0.000716752780135721	0.0011170862708240747	0.0012031852966174483	0.10660815238952637	0.0020150470081716776	0.0017990402411669493	0.0011069457978010178	0.0012653684243559837	0.0038030408322811127	0.0013870083494111896	0.0007080860086716712	0.000991655862890184	0.0008757789619266987	0.0006334316567517817	0.15623226761817932
sample_1000_6_4	0.0006699729128740728	0.39496225118637085	0.0006306673749350011	0.0006724030245095491	0.0008692737319506705	0.000537897227331996	0.0004345400957390666	0.2809891700744629	0.0003729840973392129	0.0003870181681122631	0.00047539599472656846	0.003051801584661007	0.0003620267962105572	0.0010664071887731552	0.0005934997461736202	0.0003201242070645094	0.00035082834074273705	0.000583056709729135	0.287395715713501	0.0008783875382505357	0.0006960575701668859	0.0008177573326975107	0.0005777121987193823	0.000730127387214452	0.00038908005808480084	0.00038870153366588056	0.00040968917892314494	0.00030896885436959565	0.0005712062702514231	0.0003299071395304054	0.0003309585736133158	0.0003904242184944451	0.0005256384029053152	0.0007691059145145118	0.0003321309923194349	0.0005893507623113692	0.0004497596819419414	0.0006570520345121622	0.000494232983328402	0.00027838998357765377	0.0006349431350827217	0.0011434786720201373	0.0026977797970175743	0.0004256129905115813	0.0005348067497834563	0.0006332203047350049	0.0007220465922728181	0.0006292075850069523	0.00046637599007226527	0.0005966939497739077	0.0006205124664120376	0.0003690910816658288	0.0005557230324484408	0.00039813321200199425	0.0005054103094153106	0.00037491650437004864	0.0005113287479616702	0.0009737990330904722	0.0005719689070247114	0.0009953364497050643
sample_1000_6_5	0.14030276238918304	0.001470196875743568	0.001285949139855802	0.0013472409918904305	0.0009669858263805509	0.1773204803466797	0.0007966267294250429	0.0013815765269100666	0.015371301211416721	0.001241851132363081	0.0012896130792796612	0.0011632993118837476	0.0008076448575593531	0.001628931611776352	0.0007044185185804963	0.1367323249578476	0.021953241899609566	0.0021696356125175953	0.0005626069032587111	0.0021815928630530834	0.0019266256131231785	0.11943022906780243	0.0016090560238808393	0.002508157165721059	0.11303848773241043	0.0008169567445293069	0.0006524730706587434	0.0008359203930012882	0.04978026822209358	0.0008397253695875406	0.0013185074785724282	0.0007522983360104263	0.0015389657346531749	0.05793698504567146	0.0013671230990439653	0.0010924605885520577	0.002865372458472848	0.0011376228649169207	0.09197554737329483	0.0009089722880162299	0.0008145123720169067	0.016039429232478142	0.0012060609878972173	0.0006426934851333499	0.000971105182543397	0.0017345526721328497	0.0009602620848454535	0.00129962177015841	0.0011193418176844716	0.0006358203827403486	0.0009147945675067604	0.0016051088459789753	0.0014338643522933125	0.0008560481364838779	0.0007741125882603228	0.0007722768350504339	0.00216587632894516	0.0009228992275893688	0.0010511156870052218	0.0010704373707994819
sample_1000_6_6	0.0009624686790630221	0.00024190715339500457	0.0002486236044205725	0.0004916364559903741	0.00021098610886838287	0.00043126629316248	0.00046457978896796703	0.00020811687863897532	0.00041141966357827187	0.0003786795714404434	0.00042047665920108557	0.00029199826531112194	0.0005694745923392475	0.0004957490600645542	0.00046143808867782354	0.00041553794289939106	0.39798107743263245	0.001670942408964038	0.0007204142166301608	0.0010914887534454465	0.00039837160147726536	0.0002332131698494777	0.0009524952038191259	0.0005019623204134405	0.0009837695397436619	0.00030981231248006225	0.0003154978039674461	0.00030235943268053234	0.00030115939443930984	0.00032913192990235984	0.5737558007240295	0.00032780139008536935	0.00034360060817562044	0.0004839243774767965	0.000628578825853765	0.0007978598587214947	0.0009264334803447127	0.000383720122044906	0.00043054588604718447	0.0007154233753681183	0.0003588950203265995	0.0003482212487142533	0.00023219332797452807	0.0005309309344738722	0.00018703675596043468	0.0003027209604624659	0.0007050821441225708	0.0003999205073341727	0.0003795584780164063	0.0005170161020942032	0.0009155131410807371	0.000319819082506001	0.0004309822106733918	0.0003707382711581886	0.00039626314537599683	0.0004952746676281095	0.0005058929091319442	0.0003366202290635556	0.00032172369537875056	0.00035578469396568835
sample_1000_6_7	0.003083228599280119	0.0021713904570788145	0.0015128218801692128	0.0019493477884680033	0.0014295317232608795	0.0005373100284487009	0.001324534066952765	0.09501438587903976	0.000871483760420233	0.0018280757358297706	0.0011618282878771424	0.0007073703454807401	0.0006038109422661364	0.11900579184293747	0.001534407027065754	0.07084739208221436	0.0005954088410362601	0.0017898902297019958	0.0009930765954777598	0.1429649293422699	0.0018185859080404043	0.00092639762442559	0.0026426727417856455	0.039140455424785614	0.06400907784700394	0.0012495339615270495	0.000949640350881964	0.0011418871581554413	0.12149334698915482	0.14811347424983978	0.0013331477530300617	0.0009139711619354784	0.009826190769672394	0.0015494116814807057	0.0012292999308556318	0.0014520458644255996	0.001176206860691309	0.001629916368983686	0.08262722939252853	0.0007559851510450244	0.0010396703146398067	0.0013111480511724949	0.04162091016769409	0.0007592964684590697	0.0008045106078498065	0.0018693036399781704	0.0010407293448224664	0.0009345030412077904	0.0036019510589540005	0.0021401681005954742	0.0011003068648278713	0.0012389584444463253	0.0022364179603755474	0.0008361345971934497	0.0007553299656137824	0.0006947408546693623	0.0015497322892770171	0.0007364925113506615	0.0007988209836184978	0.001026417245157063
sample_1000_6_8	0.020654918625950813	0.0012730145826935768	0.0007957684574648738	0.0009927890496328473	0.0006532716797664762	0.0010871057165786624	0.001595985726453364	0.0008072464843280613	0.0009233593591488898	0.0011094702640548348	0.0011316423770040274	0.0007104771793819964	0.0009802990825846791	0.0013380208984017372	0.0008075710502453148	0.0007091680308803916	0.0004724122118204832	0.002286509145051241	0.0009091614047065377	0.004320782609283924	0.0019829818047583103	0.09391653537750244	0.06670008599758148	0.0008876604842953384	0.0019225457217544317	0.0013265665620565414	0.0005329889827407897	0.0007195514044724405	0.0006923066102899611	0.0016990151489153504	0.001156368525698781	0.0005849849549122155	0.0013723117299377918	0.001297606504522264	0.0017245565541088581	0.0016838948940858245	0.00037458533188328147	0.0013623733539134264	0.0011438969522714615	0.0009292940376326442	0.0009703337564133108	0.0011251881951466203	0.0009121120092459023	0.0008425936102867126	0.0007605081191286445	0.14409416913986206	0.0008831715676933527	0.001047154190018773	0.0009216534672304988	0.0009423003648407757	0.0012118384474888444	0.11803894490003586	0.1122111827135086	0.0009603280923329294	0.0004352619871497154	0.08926501870155334	0.1544172614812851	0.1427193582057953	0.0010167143773287535	0.0016558213392272592
sample_1000_6_9	0.0009743960690684617	0.0004298886633478105	0.000863244931679219	0.0010180827230215073	0.0013892051065340638	0.0006904957699589431	0.0009077330469153821	0.000551426550373435	0.0005733496509492397	0.0018412728095427155	0.0005308041581884027	0.00047963488032110035	0.00043899333104491234	0.0009363131248392165	0.0013690603664144874	0.0006956548895686865	0.0005279754404909909	0.0013249946059659123	0.0006299429223872721	0.0006243325769901276	0.0007293203379958868	0.0007112603634595871	0.0007848519016988575	0.0006570130353793502	0.0007798901060596108	0.12222417443990707	0.30060893297195435	0.004270339384675026	0.0007368606748059392	0.0007180769462138414	0.0005444365087896585	0.0006223563104867935	0.21737612783908844	0.0008195711998268962	0.0005009931046515703	0.000871119205839932	0.0013249088078737259	0.0008690083050169051	0.242485910654068	0.0005739030311815441	0.0005379092181101441	0.00045461574336513877	0.00045264148502610624	0.0016949460841715336	0.0017699403688311577	0.0007134090992622077	0.001010614214465022	0.0022475095465779305	0.0006518025766126812	0.0006385862361639738	0.0011057386873289943	0.06852616369724274	0.0005890923785045743	0.0008131207432597876	0.000847630319185555	0.0006291024037636817	0.0005615592235699296	0.00040755709051154554	0.0004542855022009462	0.0008879638044163585
sample_1000_6_10	0.004746818449348211	0.0048063392750918865	0.06292641907930374	0.002397070871666074	0.0007899504853412509	0.0006908611976541579	0.0013883723877370358	0.030463537201285362	0.0004227108438499272	0.0009511625394225121	0.0008664394845254719	0.0008025139104574919	0.0017623169114813209	0.001016484573483467	0.09417181462049484	0.0016194453928619623	0.0005278073367662728	0.003117168787866831	0.0014247966464608908	0.005995818413794041	0.001682559377513826	0.0008172758971340954	0.005262420047074556	0.0008021199028007686	0.004810628015547991	0.00201787194237113	0.000616831355728209	0.0007241208804771304	0.0870710164308548	0.001131745520979166	0.0997653603553772	0.0009023990714922547	0.0012559620663523674	0.0026236746925860643	0.0016030820552259684	0.0034463340416550636	0.08271060138940811	0.05086773261427879	0.10026524215936661	0.0005070394836366177	0.0007599059608764946	0.0013033916475251317	0.11619667708873749	0.00046849704813212156	0.0006631444557569921	0.08664371818304062	0.0006930160452611744	0.0018319167429581285	0.0008645718917250633	0.0013674597721546888	0.0012606937671080232	0.0011068457970395684	0.09975682199001312	0.0074708592146635056	0.0005917978705838323	0.00048340842477045953	0.0013210289180278778	0.001341655501164496	0.0027230738196521997	0.0033795833587646484
sample_1000_6_11	0.0011832972522825003	0.0006555130239576101	0.04715586081147194	0.0025841225869953632	0.0008054662612266839	0.0003772396594285965	0.0011101254494860768	0.0006838159170001745	0.0012438887497410178	0.0017823621165007353	0.0007480476633645594	0.0004676187818404287	0.0005810597795061767	0.10820943117141724	0.001793042989447713	0.001947601791471243	0.00045244916691444814	0.0005039979587309062	0.0007610174361616373	0.0065226382575929165	0.0013083000667393208	0.0005657982546836138	0.36194950342178345	0.0008628853829577565	0.0018427849281579256	0.030688831582665443	0.0024280401412397623	0.00046824218588881195	0.0010473884176462889	0.0004599299863912165	0.0015575643628835678	0.0008936098893173039	0.0016400067834183574	0.0008162108133547008	0.0014062479604035616	0.0011689545353874564	0.00047108728904277086	0.0006994348950684071	0.0009361227857880294	0.0003646717232186347	0.0008534809458069503	0.0008585582254454494	0.0005315715679898858	0.0007304192404262722	0.0007023824146017432	0.0012592459097504616	0.0017608561320230365	0.18798521161079407	0.0006784248980693519	0.0005709299584850669	0.0023181848227977753	0.001085723633877933	0.00046837617992423475	0.0011071708286181092	0.2048555463552475	0.0005873736809007823	0.0009204755770042539	0.000530171615537256	0.000302938831737265	0.0007487150141969323
sample_1000_6_12	0.07656703144311905	0.0018601800547912717	0.030713839456439018	0.004238429479300976	0.0008443099795840681	0.0011296096490696073	0.05328885465860367	0.0016648384043946862	0.04802842065691948	0.06979821622371674	0.0016106272814795375	0.0016155161429196596	0.0015158469323068857	0.0015542417531833053	0.0006875017425045371	0.005562295205891132	0.05275127664208412	0.00244540604762733	0.0008849955629557371	0.001245765364728868	0.04448103532195091	0.012596986256539822	0.0024472742807120085	0.08454636484384537	0.0019390955567359924	0.004108997527509928	0.0015533880796283484	0.0007806983194313943	0.0017005369300022721	0.014233138412237167	0.0013698957627639174	0.08482283353805542	0.0021267211996018887	0.0013709065970033407	0.04349399730563164	0.0006169467815198004	0.056951891630887985	0.0013583105755969882	0.0012684897519648075	0.0018776004435494542	0.04399610310792923	0.01271162647753954	0.001129833166487515	0.0008738837786950171	0.0018640027847141027	0.0007247584289871156	0.0013136814814060926	0.0012745382264256477	0.05200960114598274	0.0008605816401541233	0.004182079806923866	0.0022891543339937925	0.001358464010991156	0.011452590115368366	0.06495586037635803	0.001325493911281228	0.0029774855356663465	0.0008491729386150837	0.07106932997703552	0.0011294588912278414
sample_1000_6_13	0.003707472002133727	0.08415833860635757	0.0013413118431344628	0.012844115495681763	0.0012054922990500927	0.07216377556324005	0.08017502725124359	0.0009315909701399505	0.0013335862895473838	0.001179862068966031	0.0021557286381721497	0.002222785260528326	0.0014608168276026845	0.0014798814663663507	0.001714426325634122	0.0015901599545031786	0.0018859471892938018	0.0020926541183143854	0.001558162271976471	0.002105029998347163	0.0028130316641181707	0.0011524586006999016	0.0028139452915638685	0.001090334728360176	0.09613723307847977	0.001949156285263598	0.0013063781661912799	0.0008805178222246468	0.001204870524816215	0.001999996369704604	0.0017721735639497638	0.0008067304152064025	0.0010986421257257462	0.07724890112876892	0.0024411834310740232	0.0009167378884740174	0.07103794813156128	0.001966329524293542	0.0028375221882015467	0.0015528182266280055	0.0010833431733772159	0.08687828481197357	0.005900103598833084	0.0004745027981698513	0.024700742214918137	0.0732404962182045	0.001054986147210002	0.0015537268482148647	0.0017461184179410338	0.05819912254810333	0.0013735260581597686	0.052867673337459564	0.0027329260483384132	0.003364457515999675	0.0006355761433951557	0.0005981425638310611	0.05223105102777481	0.02483939938247204	0.0009660208597779274	0.05522674322128296
sample_1000_6_14	0.0005466213333420455	0.0003125416405964643	0.00032238560379482806	0.0017484610434621572	0.00024622544879093766	0.0002871871110983193	0.001175008132122457	0.000247195886913687	0.0004592235782183707	0.0007621680269949138	0.00043428438948467374	0.0003444419999141246	0.0001956324267666787	0.0003248478169552982	0.0006586306844837964	0.0009038342395797372	0.000580827530939132	0.00018552849360276014	0.00029198642005212605	0.0009401862043887377	0.0003856196708511561	0.00023338674509432167	0.000263055699178949	0.0007272426737472415	0.0009198343032039702	0.002628656104207039	0.00013312364171724766	0.0001908929698402062	0.00035114222555421293	0.00028326798928901553	0.0003601172938942909	0.00039718500920571387	0.0003209641436114907	0.0002370966103626415	0.00033743554376997054	0.0003119962348137051	0.0003475310222711414	0.0002956767566502094	0.0003043141623493284	0.0006763391429558396	0.00018759537488222122	0.000273481709882617	0.00018908471975009888	0.0007735966937616467	0.00020934191707056016	0.00023842706286814064	0.0005632473039440811	0.0004672836803365499	0.00033758164499886334	0.00022708751203026623	0.3561265766620636	0.00036144349724054337	0.000503585091792047	0.000266674323938787	0.6141985654830933	0.0027332997415214777	0.0005493576754815876	0.0002863088739104569	0.00019795434491243213	0.0006373855285346508
sample_1000_6_15	0.0015729976585134864	0.001887069665826857	0.08703990280628204	0.0021695613395422697	0.0012603712966665626	0.000860586587805301	0.001384059083648026	0.000859321968164295	0.0015450362116098404	0.0015480354195460677	0.002436145907267928	0.05970599502325058	0.0012936232378706336	0.0017227947246283293	0.001837901072576642	0.002054976997897029	0.0014044309500604868	0.08402696996927261	0.0014643552713096142	0.001562519813887775	0.1149338036775589	0.01290066447108984	0.0019890260882675648	0.04601422697305679	0.0017989741172641516	0.004587576258927584	0.0004542649257928133	0.0011448909062892199	0.0009349408792331815	0.0005656859138980508	0.05780746415257454	0.061597347259521484	0.015034141950309277	0.001996702514588833	0.0019898097962141037	0.001753543270751834	0.0006955460994504392	0.0046017589047551155	0.0007882306817919016	0.0013890559785068035	0.0011146566830575466	0.0021504326723515987	0.0008273366838693619	0.0008372786687687039	0.0029314029961824417	0.0009733443148434162	0.0013544216053560376	0.0013599443482235074	0.0010655935620889068	0.09332043677568436	0.00840538926422596	0.0666683167219162	0.0006530837272293866	0.0018471023067831993	0.05697178840637207	0.11470915377140045	0.0016185386339202523	0.0010644540889188647	0.0010898709297180176	0.05042317509651184
sample_1000_6_16	0.001353705651126802	0.0024830042384564877	0.0010630127508193254	0.07696191221475601	0.07629964500665665	0.0016667346935719252	0.0012002413859590888	0.04524046927690506	0.07378663122653961	0.0016207213047891855	0.016732152551412582	0.0014169629430398345	0.001103802933357656	0.0013827095972374082	0.0006908228970132768	0.0016043746145442128	0.003609615843743086	0.07512427121400833	0.0009652117732912302	0.001338622416369617	0.0015270550502464175	0.028123563155531883	0.0024005756713449955	0.0008802470401860774	0.0015165304066613317	0.0014114986406639218	0.00130173796787858	0.0017775391461327672	0.0009174969745799899	0.0008730583358556032	0.0011237297439947724	0.0013722684234380722	0.0815407857298851	0.07324939966201782	0.0019019806059077382	0.001068767043761909	0.06728696823120117	0.07928820699453354	0.04699099063873291	0.0009923300240188837	0.0007861228077672422	0.00274665211327374	0.0013588800793513656	0.02997107245028019	0.05675709247589111	0.0009851058712229133	0.0013048092368990183	0.0010306058684363961	0.0018277805065736175	0.004462794400751591	0.0327167771756649	0.0015246773837134242	0.002010648837313056	0.0015079928562045097	0.0009406832396052778	0.07189422100782394	0.002442137338221073	0.0009108766680583358	0.0024227036628872156	0.0012090079253539443
sample_1000_6_17	0.0016203169943764806	0.007163720671087503	0.0011912761256098747	0.0009598669712431729	0.0006107808439992368	0.00042374743497930467	0.001037648762576282	0.0007265839958563447	0.000746898353099823	0.0011893020709976554	0.0019015726866200566	0.10590159147977829	0.0009534921846352518	0.0013286370085552335	0.0015379773685708642	0.0007635513902641833	0.0009934095432981849	0.001456069410778582	0.07836981117725372	0.0014565715100616217	0.0018903181189671159	0.002417120151221752	0.115583136677742	0.0010555122280493379	0.001974939601495862	0.0012226898688822985	0.000699062249623239	0.0006843809969723225	0.0005656600114889443	0.0006625017267651856	0.0013260635314509273	0.0014379258500412107	0.0015299753285944462	0.09183470904827118	0.001283571356907487	0.0015357788652181625	0.047454360872507095	0.06250461935997009	0.10614397376775742	0.0006088747177273035	0.0011049654567614198	0.0028581602964550257	0.09981338679790497	0.0008529842598363757	0.0006410424830392003	0.0009075356647372246	0.001693614642135799	0.09262019395828247	0.0010771873639896512	0.0015270205913111567	0.004171287640929222	0.0008030262542888522	0.000884289329405874	0.0012725783744826913	0.00043710230966098607	0.08724309504032135	0.001272446708753705	0.0016079836059361696	0.0029034805484116077	0.04356067627668381
sample_1000_6_18	0.001981561305001378	0.08962403237819672	0.0009094310807995498	0.0718289315700531	0.001821631914936006	0.0009978768648579717	0.001649081939831376	0.016662880778312683	0.000989554333500564	0.0014781838981434703	0.02412000112235546	0.002960073994472623	0.0014493305934593081	0.0009926253696903586	0.0026831161230802536	0.0018441006541252136	0.0007310687215067446	0.0019960030913352966	0.0005902166594751179	0.0021560287568718195	0.001634859712794423	0.005359109491109848	0.0013127594720572233	0.001736261649057269	0.0010852726409211755	0.0026882286183536053	0.0009598556789569557	0.0006564463838003576	0.0012847246835008264	0.003242023289203644	0.001163896988146007	0.07366591691970825	0.0702386125922203	0.11741907149553299	0.0872509554028511	0.0011712342966347933	0.0007331259548664093	0.008174358867108822	0.0013264250010251999	0.0010283144656568766	0.024898573756217957	0.0012043955503031611	0.005959293805062771	0.0005406556301750243	0.0009587815729901195	0.0009555393480695784	0.0011474554194137454	0.07754005491733551	0.09481582045555115	0.0011784322559833527	0.0016950322315096855	0.0014586347388103604	0.06177230924367905	0.001855061505921185	0.001035868190228939	0.0007812334806658328	0.09670986980199814	0.0014523143181577325	0.0016971043078228831	0.012746323831379414
sample_1000_6_19	0.0005171802476979792	0.0004579052038025111	0.0003836382820736617	0.0006296279607340693	0.00047753690159879625	0.0004149290034547448	0.0002700687327887863	0.0003243098908569664	0.0010530498111620545	0.0008947253227233887	0.0003040083684027195	0.00040617198101244867	0.0002823642280418426	0.0005877981311641634	0.001976161962375045	0.0007470689015462995	0.0003599857445806265	0.2102397233247757	0.0004285069298930466	0.00044112475006841123	0.0003141178167425096	0.0002631385577842593	0.11926258355379105	0.0008928032475523651	0.0008280591573566198	0.0022389774676412344	0.00037358448025770485	0.0004557520733214915	0.0007792806718498468	0.0006212928565219045	0.0005903157289139926	0.00032149406615644693	0.00045035139191895723	0.000383921928005293	0.6370824575424194	0.0004336500132922083	0.00036050964263267815	0.0005719386972486973	0.00026012439047917724	0.0004066461988259107	0.0004425204824656248	0.0005267747328616679	0.0005295567098073661	0.000545825227163732	0.00046838802518323064	0.0005975924432277679	0.0007482978398911655	0.0012272492749616504	0.0005632605752907693	0.00034143630182370543	0.0008087680325843394	0.0008333864971064031	0.000462288357084617	0.0008475517388433218	0.0002824738621711731	0.0007940286886878312	0.0005207806243561208	0.00041620098636485636	0.00032242044107988477	0.0006344775902107358
sample_1000_6_20	0.0006974706193432212	0.00032332318369299173	0.000422849552705884	0.001152598182670772	0.0008028415031731129	0.00032913172617554665	0.0013105259276926517	0.0004764835466630757	0.0009890953078866005	0.3238288462162018	0.0006777370581403375	0.0004913294105790555	0.0016459299949929118	0.0009470661752857268	0.00035910424776375294	0.0023505513090640306	0.00046590587589889765	0.0012781992554664612	0.0010967861162498593	0.0016681961715221405	0.0011279326863586903	0.0009323535487055779	0.0013571435119956732	0.18865732848644257	0.0011507601011544466	0.0010252271313220263	0.001174741075374186	0.0010399280581623316	0.00064043456222862	0.0011146588949486613	0.08721738308668137	0.000572989578358829	0.0009877493139356375	0.001080221263691783	0.0011091491905972362	0.018444053828716278	0.0007501522777602077	0.0007949078571982682	0.0007195152575150132	0.0006766024162061512	0.000797952467110008	0.0004090504953637719	0.0006931187817826867	0.33500465750694275	0.0006460077711381018	0.0006257519708015025	0.0013422606280073524	0.0007883239886723459	0.0004144700360484421	0.00045973458327353	0.0008706903317943215	0.0007248037727549672	0.00041707372292876244	0.0006157225579954684	0.00045583289465866983	0.001221283571794629	0.0011181681184098125	0.00035098259104415774	0.0005631085368804634	0.0005938359536230564
sample_1000_6_21	0.004447496961802244	0.0010426667286083102	0.0012213137233629823	0.06305047869682312	0.0016007513040676713	0.0012652843724936247	0.001710877870209515	0.0008555086678825319	0.001058529014699161	0.001574719208292663	0.0021771190222352743	0.0008981015416793525	0.0010686615714803338	0.0016216752119362354	0.0009244698449037969	0.0015079090371727943	0.0006482371827587485	0.0011879991507157683	0.0011375994654372334	0.0496700182557106	0.0013232980854809284	0.00151192641351372	0.001827135682106018	0.03017880953848362	0.0032536822836846113	0.1275426596403122	0.000947196560446173	0.0017548726173117757	0.000856892263982445	0.001086657284758985	0.05935079604387283	0.0015889644855633378	0.002181336749345064	0.0011635104892775416	0.0027399281971156597	0.0017873106990009546	0.026034334674477577	0.03729195520281792	0.0011050367029383779	0.10180982947349548	0.0012706418056041002	0.057780154049396515	0.0009482256136834621	0.09812752902507782	0.0029374994337558746	0.0007015297305770218	0.0014808432897552848	0.0010657800594344735	0.0013049135450273752	0.10749178379774094	0.002100240206345916	0.0010518290800973773	0.12660746276378632	0.0014512853231281042	0.0024804724380373955	0.0014487761072814465	0.0014731138944625854	0.00041598445386625826	0.04324641451239586	0.0026099304668605328
sample_1000_6_22	0.0016372267855331302	0.000714010267984122	0.0008666554349474609	0.0024207034148275852	0.0011669161031022668	0.0008454849594272673	0.001318692578934133	0.12386085838079453	0.0009409448830410838	0.046689312905073166	0.0008264366770163178	0.0005667265504598618	0.0006612587603740394	0.001930951257236302	0.0033944027964025736	0.0014885560376569629	0.10501755028963089	0.0024425385054200888	0.0011603526072576642	0.001979838591068983	0.0014078071108087897	0.0008738018223084509	0.0024473972152918577	0.0013267981121316552	0.0037741814740002155	0.0010911019053310156	0.000933142495341599	0.0007381645264104009	0.0006211859290488064	0.0011646769708022475	0.0006878773565404117	0.00046998835750855505	0.001248393440619111	0.0010876284213736653	0.0016817266587167978	0.0009768502786755562	0.09527474641799927	0.0010596931679174304	0.0010019157780334353	0.0567464679479599	0.0009192608995363116	0.0013664963189512491	0.0011330262059345841	0.0011523970169946551	0.0007670515333302319	0.04882485792040825	0.12167049944400787	0.0015165767399594188	0.0007237125537358224	0.0012170873815193772	0.11620326340198517	0.1255532205104828	0.0009926833445206285	0.0012996491277590394	0.0009070002706721425	0.003754293778911233	0.0009206172544509172	0.000625335902441293	0.0004967349814251065	0.09541324526071548
sample_1000_6_23	0.00026161782443523407	0.00038271283847279847	0.0006499879527837038	0.0005219047889113426	0.00023086238070391119	0.00025909862597472966	0.00025008330703713	0.0004381806938908994	0.0002801869995892048	0.0006390151684172451	0.00027658819453790784	0.0005244010826572776	0.0004002792702522129	0.42778480052948	0.0004959440557286143	0.000548793759662658	0.0002093005459755659	0.00036105597973801196	0.0002689058892428875	0.0003337700618430972	0.000940935336984694	0.001074884319677949	0.0006568575045093894	0.000960918958298862	0.0007353515247814357	0.0007409804966300726	0.0018995404243469238	0.0006462142919190228	0.000355235708411783	0.0004232439096085727	0.00026936252834275365	0.00048355082981288433	0.0006463199388235807	0.0009034672402776778	0.0004926135297864676	0.00042217440204694867	0.000385310995625332	0.0005294576403684914	0.0002635676646605134	0.0006621807115152478	0.0004466442915145308	0.0003759227111004293	0.0007545494590885937	0.0006379350088536739	0.0008974277297966182	0.000673869508318603	0.00039983325405046344	0.00045090034836903214	0.00027717743068933487	0.0002180518495151773	0.0007301813457161188	0.0003102051268797368	0.00023041674285195768	0.00033952281228266656	0.0002774482418317348	0.0003550993569660932	0.0003691193996928632	0.0004008356190752238	0.5427725315093994	0.0004726661427412182
