	variance
SLC25A25	0.021218313
SLAIN2	0.021196958
DEGS2	0.021185644
SLC6A13	0.02118455
PMVK	0.02117805
CMC2	0.021160163
ST3GAL1	0.021158084
PLK2	0.021156289
A4GALT	0.021151863
PLOD2	0.021139191
PHF6	0.021137647
SAFB2	0.021133704
TMED4	0.021121403
ZNF593	0.02111823
RRM1	0.021100625
SLC7A11	0.021091651
CNTNAP2	0.021081237
C12orf76	0.021066368
BLOC1S6	0.021062527
NAE1	0.021058824
HOOK1	0.021041812
SESN3	0.021040186
RHOBTB1	0.021023829
INPP4B	0.021016289
KIF3A	0.02100792
SRGAP2	0.021006715
HBP1	0.020981975
ARAP1	0.02097895
MBD4	0.020975618
TM4SF4	0.020962067
TSGA10	0.020961296
CRK	0.020959321
PON1	0.02094102
ZBTB44	0.020933865
OSBPL9	0.020917382
SRGAP1	0.020908957
GSAP	0.020899434
FBXW11	0.020897837
SYTL1	0.020892754
STXBP5	0.020882031
MAT2B	0.020873569
AAMDC	0.02085108
PANK3	0.020829888
MAP4K5	0.020828692
TPD52L1	0.020828139
HSD17B12	0.020828089
LY6H	0.020802792
SASH3	0.020795798
PTP4A1	0.020784464
KLK10	0.020776719
MRPL42	0.020772446
SMAD2	0.020754902
OGDHL	0.020754265
BEND2	0.02073733
CPT1A	0.020719409
TCEA3	0.020715889
BHLHE41	0.020709084
PUM2	0.02070553
SLC15A4	0.020701999
TULP4	0.02070107
ALDH9A1	0.02069188
PLIN3	0.020681806
UBR2	0.02066026
ST3GAL5	0.020643564
PSMB10	0.02062864
ZWINT	0.020621294
MRPS16	0.020614728
RRAGA	0.020609943
FAR1	0.020607663
TTYH3	0.020591157
COPB1	0.0205639
PLEKHS1	0.02055769
CTTNBP2NL	0.020538243
FGFR4	0.02053312
ETNK2	0.020519229
SRSF8	0.020505175
CD86	0.020497615
CHML	0.02048845
SAR1A	0.020482931
RFX2	0.020480994
GON4L	0.020448621
ZC3H12A	0.020447554
RNF166	0.020443909
TBC1D9	0.02044115
GPX8	0.020428946
ERCC1	0.02042178
SHPRH	0.02041517
PTPN22	0.02041291
CORO1B	0.020403005
CYGB	0.020402225
AK7	0.020381583
RAPH1	0.020365529
COCH	0.020344011
USP32	0.020320607
PDGFB	0.020320155
CSF1	0.020320147
FRG1	0.020304533
ROBO4	0.020293595
DOCK11	0.0202648
PHF1	0.020262595
ANKRD13A	0.020261372
HNF4A	0.020260822
MED10	0.020241097
LPL	0.020233441
TLR5	0.020219512
GPR143	0.020219391
P2RY10	0.020208118
KRT5	0.02020115
VPS36	0.020199988
C20orf96	0.020154957
TPGS2	0.020149449
KIF22	0.020144925
SERPINA5	0.020136949
LRRC6	0.02013423
SGCB	0.020130701
PKN1	0.02012853
DNAH3	0.020127704
NAPRT	0.020119987
XRN1	0.020098213
GTSE1	0.02009219
MID1IP1	0.02009205
UBE2K	0.020091796
RRAGD	0.020085845
CWF19L2	0.020073183
KALRN	0.020066043
KRR1	0.020061381
PITPNC1	0.020050758
PPP1R14C	0.020048147
HIVEP1	0.020040581
AKT3	0.02003335
CPNE5	0.02000428
CCNC	0.019996908
CD5	0.019984402
SPHK1	0.019983983
DENR	0.0199742
MBOAT2	0.019969495
SEC13	0.019964574
ZNF440	0.019938588
CTCF	0.019934487
IMPDH1	0.019925844
ELAVL1	0.019912023
THOC7	0.019905219
ZNF185	0.019902468
CYB5R1	0.019886918
RAB18	0.019885197
R3HDM2	0.01988276
IGHD	0.019882485
SCCPDH	0.01987479
FUCA1	0.019871717
DIXDC1	0.019870041
SMYD1	0.01986856
CMTM3	0.01986759
LEAP2	0.019864671
DAAM2	0.019842042
MEPCE	0.019841366
C4BPB	0.019836588
NNT	0.019825192
EIF2AK2	0.019795291
CEP290	0.019793075
PSMC4	0.019784741
FOXA1	0.019776141
ZNF148	0.019775312
HIP1	0.019750336
RGS16	0.019737905
CBL	0.019716153
CRYBG3	0.019712057
CEP57	0.01970979
PAIP1	0.019709036
PPARG	0.019698365
LONRF1	0.019664735
CMTM7	0.019653857
IGBP1	0.019647932
HRG	0.01961685
DDX52	0.019597465
IL27RA	0.019582363
NELFE	0.019576931
SECISBP2	0.019573119
GIT2	0.01956693
NSMCE1	0.019554406
SNRPA1	0.019553443
MTX2	0.01953505
RASGRP3	0.01951076
MRPL4	0.019502966
NCK1	0.019502264
HAGHL	0.01950214
PPP2CA	0.01949624
FADS2	0.01949352
TRABD2A	0.019492174
MRPS12	0.019486599
MRPS35	0.019469038
OPN3	0.019465134
BPHL	0.019463345
SFXN1	0.019434217
TMEM204	0.019431408
LTBR	0.019403847
NAV2	0.019383388
TMEM205	0.019365102
MINK1	0.019363493
SUGT1	0.0193406
DNAJC19	0.019334914
SPPL2B	0.019334324
MLPH	0.01930302
ATG3	0.019288702
PARD3	0.019287962
SGMS2	0.019271247
AASDHPPT	0.019266838
TEX9	0.019252822
TOB2	0.019251192
TRAF5	0.019250933
IL10	0.019248942
CFAP44	0.019245293
TAB2	0.019236028
TMEM45B	0.019214923
TRAF4	0.019198023
MKNK1	0.019182224
SH3BP2	0.019175982
ZC2HC1A	0.019174574
KLHL23	0.019171948
PDE3B	0.019170942
TESC	0.019168144
SMIM10L1	0.019164719
DEGS1	0.019139253
OSBPL6	0.019121977
TTC37	0.01912161
PTGER2	0.019101275
NRN1	0.019096294
TK1	0.019095883
EFEMP2	0.019095568
NCR3	0.01907859
GMIP	0.019046417
NMT1	0.019039592
MAPK8IP3	0.019033749
PXMP2	0.01902611
ABHD11	0.019024353
TLR1	0.019019
BAZ2A	0.019018326
GAA	0.01901711
SLC7A5	0.01901478
SAMD9	0.019008467
PRPF6	0.018988889
DPM3	0.018972695
RSBN1	0.018954024
NSRP1	0.018946271
FGF2	0.018942505
TMC6	0.01893314
KATNBL1	0.018920917
G6PC	0.018912407
LSR	0.018904164
SCFD1	0.018866256
PRRG4	0.018863453
EXOSC8	0.018853582
ZBTB10	0.018847264
GPR160	0.018845836
CNOT1	0.018841157
HMMR	0.018831408
ARMT1	0.018806716
RTCB	0.018796673
CHI3L2	0.018760875
SMAD7	0.01875894
CCP110	0.01874641
MIA	0.01874242
DGUOK	0.018739646
PLAU	0.018723188
USP33	0.018720996
PTPN11	0.018718874
BORCS7	0.01871523
MECOM	0.018707957
PHTF2	0.018665759
FAM32A	0.018656386
SNX17	0.018648185
SLC39A8	0.018637596
MYOCD	0.018636437
TOR3A	0.018632997
EAPP	0.018583905
LRRC58	0.01858052
SYTL4	0.018569553
GNG7	0.01856411
KCNQ4	0.01856354
OXA1L	0.01856221
BABAM1	0.0185541
DRAM2	0.018552933
SND1	0.018545438
RASAL3	0.018517043
FUT2	0.018510241
DHRS4L2	0.018499479
KLC1	0.018499471
POLR3GL	0.018494697
DNAJC4	0.018491043
VBP1	0.018488955
PIGT	0.018478913
TMOD1	0.01847304
ZNF385D	0.018470224
MYOZ2	0.018468406
SLC35D2	0.018451646
DCAF7	0.018435774
SEC24D	0.018430615
PTPRZ1	0.018399673
APH1A	0.018398104
GK5	0.018396243
AGPS	0.018385137
MAF1	0.018373825
EPN2	0.018370854
TRIO	0.018370712
MKLN1	0.018368907
AIMP1	0.018367207
C2	0.018366894
HSPB8	0.018360684
MFSD6	0.0183599
DR1	0.018351696
CCDC65	0.018351024
FBXO17	0.01834506
CDC5L	0.018335916
ALDH3A2	0.01832728
RNF167	0.018316904
TARDBP	0.018316286
PRKAA2	0.01828849
WBP11	0.018284515
RREB1	0.018272381
MRPS18C	0.018265106
EIF2AK4	0.018245542
DDX39B	0.018242462
SNW1	0.018233355
MPZL2	0.018232511
MRPL18	0.018226156
CCDC88B	0.018222265
PRKAR2A	0.018220767
YIPF4	0.0182176
PROC	0.01821092
AIP	0.018203963
CD109	0.0181989
ARHGEF5	0.018188896
ITGB1BP1	0.018187411
SAMD4B	0.018185712
DBF4	0.018185401
PLPP5	0.018157456
FASN	0.018154267
MRPS18B	0.018129464
CD5L	0.01811042
CBX4	0.018108862
WNK2	0.018106384
SPSB3	0.01810124
TMEM208	0.018085085
IQCA1	0.01807716
KIAA1522	0.018075338
UBE2T	0.01806998
HOXA9	0.01806413
HMGN5	0.018062277
MCM4	0.018034896
PGM1	0.018021507
FH	0.018006383
LRTOMT	0.017997744
KCNK6	0.01799561
PLEKHM2	0.017995028
ALYREF	0.017989708
RHBDD2	0.017965836
IQCD	0.017945947
DCDC1	0.01794466
TCERG1	0.017891353
ZNF467	0.01788515
DENND4C	0.017857844
DCAF6	0.017855454
TMEM232	0.017850235
ATG2A	0.017847233
AP2A2	0.017837986
EFCAB2	0.017817622
PPP2R3A	0.017815122
HVCN1	0.017811501
RABEP1	0.017810058
TMEM43	0.017808497
ADRM1	0.017804304
SERPINB2	0.01779527
FCGR2B	0.017794313
NUDT1	0.017764106
MAP3K19	0.017751811
CNOT2	0.017750757
IMP4	0.017746542
HAX1	0.01773504
ZNF451	0.017733008
ZFAND2A	0.017732793
STIM1	0.017727833
TOLLIP	0.017721184
IDH3B	0.017718153
GAK	0.017699258
CCDC191	0.017693913
SLC19A2	0.01768695
EVA1C	0.017675698
IQCK	0.017653305
YTHDF2	0.017637458
PAPSS1	0.017629964
MRPS23	0.017622283
PSTPIP1	0.017621445
FYTTD1	0.01762073
DCAF13	0.017617315
MED13	0.017602941
STK40	0.017584374
FBXO21	0.017582003
ITPKB	0.017581958
SLC22A7	0.017569792
DGAT1	0.017567722
FOXN2	0.017561736
TMEM109	0.017548941
SSBP3	0.017534105
TDP2	0.017530771
FCHO2	0.017523982
ETHE1	0.017514886
CCDC12	0.01747943
HAVCR2	0.01747379
PKD2	0.017469466
SH3PXD2B	0.017464986
ACSL3	0.017459432
PHLDB2	0.017455751
HSPBP1	0.01742229
GALNT11	0.017414346
TIAL1	0.017413529
COPZ2	0.01740569
SLC30A5	0.01738186
ANK1	0.01738003
CDC40	0.01737926
MEIS1	0.017367395
PCSK5	0.017348034
PLEKHB1	0.017332144
GNA11	0.017327739
CGN	0.017325148
SCIMP	0.017315675
GPR89A	0.017312657
ERI3	0.017306868
NCBP2	0.017295575
NDEL1	0.017294157
TDG	0.017292868
RABEP2	0.017289573
NTHL1	0.017283548
IRX2	0.017267326
JAM3	0.01725789
RBPMS2	0.017245667
NAGK	0.017240236
C19orf38	0.017238444
SH2B3	0.017235368
EPGN	0.017230904
MUC5AC	0.01720274
ASCL2	0.017173223
RAB40B	0.017147377
GUSB	0.017105266
IFT81	0.017099567
KLHDC2	0.0170923
KDM7A	0.017069394
GLOD4	0.017059289
PSMA6	0.017058516
NPM3	0.017058259
DLGAP5	0.017055906
ARL8A	0.017052028
TNFRSF18	0.017041923
ANKZF1	0.017016986
PUM3	0.017015057
CLDN15	0.017011505
CLIC5	0.017005797
EFCAB14	0.017000819
SRP19	0.016998362
GLYATL1	0.01699399
SAFB	0.01699337
TTC17	0.016985495
SLC9A1	0.016983204
ZNHIT3	0.016978351
MBD6	0.016971925
PPIL1	0.016966518
ANLN	0.016959809
NSUN6	0.016956484
YTHDF3	0.016954495
TADA3	0.016946184
FAM43A	0.016942184
DDRGK1	0.016932705
DAPK1	0.016923202
RP2	0.016915819
SEC23A	0.016904024
RASSF1	0.016875438
BRD3	0.016868958
TERF1	0.016868565
TMEM131	0.01685541
DNM1L	0.016853413
TIMM10	0.016846718
CHST15	0.016845532
CUL5	0.016830431
BAD	0.01682972
SLC35A3	0.016819138
USP28	0.016814487
FGD2	0.016812915
PXK	0.016808124
ZNF800	0.016803684
HNRNPH2	0.016789902
STRN4	0.016782584
CGNL1	0.016774692
CDCA7L	0.016753173
MEFV	0.016730657
TBL1X	0.016713677
CD300A	0.016703937
TMEM245	0.016701028
WT1	0.016686412
GAPDHS	0.016678702
SFT2D2	0.016668713
SOS1	0.016661089
MPG	0.016657872
PTPRT	0.016655091
CYP4A11	0.016650153
PARVA	0.016641416
EMC7	0.016638823
ZNF267	0.016625129
PRICKLE1	0.016621467
ZFR	0.016613452
KDM4B	0.016611261
LAT	0.016605515
ATP6V0A2	0.016603366
CPNE1	0.016601317
ARIH1	0.016597306
CCDC181	0.016590457
XAF1	0.016570693
FABP2	0.016566733
LAIR2	0.016558718
JAM2	0.016542817
NBR1	0.01653789
PI3	0.01653219
CCL19	0.016524019
MB	0.016513884
SLC39A10	0.01650922
SPPL3	0.016508233
TCN2	0.016493484
PRKACA	0.016478697
MYEF2	0.016474904
SPG21	0.016468996
LSM6	0.016466781
KIF1C	0.016466036
PPA2	0.016464388
NCOR2	0.016460711
VGLL1	0.01645343
SMCO4	0.01644686
RBM23	0.016442506
TXNDC12	0.01643867
ACYP1	0.01643688
PITPNB	0.016422741
VPS25	0.016415471
NOLC1	0.016411547
MDFIC	0.016409958
DNAAF3	0.016401483
WDR63	0.016399177
ORC6	0.016387062
MAD2L2	0.01638592
NEK7	0.016375815
CEP128	0.016367497
MRPL17	0.01635654
POLE4	0.016351126
CD19	0.016337305
CHCHD3	0.01633666
VWA1	0.016325418
TPH1	0.016318407
MAP3K11	0.016300675
PRG2	0.016300285
COMTD1	0.016300177
CDC42EP4	0.016290955
UXS1	0.016285527
SREBF1	0.016284259
AIFM1	0.01627718
CLDN23	0.016270507
MGAT5	0.016257577
NUDT16	0.016243776
C17orf58	0.016231857
RCC2	0.016222274
RNF19B	0.016200434
GPRC5C	0.016199281
ZFYVE21	0.016198903
CENPH	0.016181959
LPAR2	0.01617795
MASP1	0.016169557
SRPK2	0.016166812
RGL1	0.016162988
CTR9	0.016162584
TCAP	0.016154684
MARK2	0.016154114
KIF13B	0.01614938
MRPL43	0.016146842
SPATS2	0.01613984
WDR33	0.016139168
TWSG1	0.016134374
TMEM106B	0.016134119
SNX4	0.016133418
GIMAP6	0.016132182
SIAH1	0.016131764
OTULIN	0.016131187
BST1	0.016112356
THUMPD1	0.016100438
BEST1	0.016086856
SUCLA2	0.01608115
PDE2A	0.016061585
EML6	0.016053602
STAT5A	0.01604165
SLC5A1	0.016028836
USP36	0.016017415
PITHD1	0.016013036
HERC1	0.016012741
C20orf27	0.016008245
RABGGTB	0.016008122
ERP44	0.016005998
FCRLA	0.015998488
SLC22A23	0.015985224
ZMAT3	0.015984485
GIGYF2	0.015981404
CYB561	0.015977442
RPA2	0.015975447
EPHA2	0.01597311
PPP6R2	0.015960883
NDUFA9	0.015956927
DYRK1A	0.01595668
IL33	0.0159535
PTPRK	0.015947767
TRIP10	0.015943965
LYPD1	0.01594127
VAV1	0.015930785
CRYBA2	0.015929325
RASGRP4	0.015926294
TMED3	0.015923247
HLTF	0.015922176
ZNF217	0.015921744
CLSTN1	0.015913758
ZCCHC8	0.01591286
TIE1	0.01589558
ESF1	0.015894828
ELOVL5	0.01588983
SPX	0.015888564
UBE2Z	0.015885286
MAPK1IP1L	0.015883686
DYNC2LI1	0.015881069
COMMD1	0.015867945
PYGB	0.015866527
CCDC114	0.015857954
C19orf12	0.015857128
ANGPT1	0.015853383
CBX6	0.015846564
SPATA33	0.015831972
FLII	0.015828356
SDHA	0.015812904
CHST7	0.015811097
SLC22A4	0.01580056
SFSWAP	0.015798545
PXDN	0.015792916
MTMR3	0.015784677
SDC1	0.015774224
SLC35B1	0.015773525
GTPBP4	0.015768357
MRPL1	0.015765406
DECR2	0.015764857
DPPA4	0.015763521
TBC1D15	0.0157501
HMCES	0.015747366
PSMD13	0.01573623
FAM166B	0.01573477
CENPM	0.015731132
GBP5	0.015726067
ATAD2B	0.015719267
EHD3	0.015710937
SECISBP2L	0.01569533
MPLKIP	0.015691034
RASGRP1	0.015687821
SH3BP4	0.015687477
KCNJ2	0.01568677
DMXL1	0.015684638
CAND1	0.015667899
ACTR10	0.015651334
CFAP100	0.015648942
XIAP	0.015642988
MDFI	0.01563988
LRP6	0.015632894
THBS4	0.015624551
PLS1	0.015597539
VPS51	0.0155964065
NAPA	0.015593786
MANSC1	0.015591772
DNAJB14	0.015590903
CEACAM4	0.015582328
MRPL2	0.015578549
PLSCR4	0.015578206
PPP3CC	0.015576969
RERG	0.015565195
CX3CR1	0.015555266
NAAA	0.015510507
VAMP3	0.01550605
TMA16	0.015505526
SLBP	0.015504875
JMJD6	0.015502078
CASC1	0.015490564
NT5DC1	0.015485492
WDR43	0.015483797
SLC16A1	0.01547911
RGS22	0.015460578
ZCCHC24	0.0154480655
NTN4	0.0154420715
TIMM17A	0.0154359145
BRD9	0.01542966
PLEKHA2	0.015412394
SOAT1	0.015411166
MUC17	0.015409798
USP9X	0.01540625
DDX42	0.015404969
CCDC92	0.015404631
UBQLN1	0.015403805
HDAC1	0.015392087
RAP2A	0.015391038
SMIM7	0.015385373
RHOU	0.01538021
TSC22D2	0.015367368
GPD1	0.015363543
DUSP22	0.015362649
RGS14	0.015360238
P4HA2	0.015358536
PDZRN4	0.015349851
TFDP1	0.015345278
TACC2	0.015335166
TMEM33	0.015311005
DUS1L	0.015309005
DAZAP1	0.01529936
AGXT2	0.015288679
LYRM2	0.015286601
CDK11A	0.015271149
SVBP	0.015266549
PKHD1L1	0.015260254
PER2	0.015260215
MFAP1	0.015253246
TRAPPC10	0.015251453
EIF4E3	0.015251376
PLCG1	0.015250939
HBS1L	0.0152495885
PAX8	0.0152361
ADH6	0.015234385
PCYT2	0.015230635
SRPRB	0.015228652
ARFGEF1	0.015208868
CDHR4	0.01520664
SWI5	0.015203706
WWP1	0.015199454
GOPC	0.01518857
CCDC82	0.0151842125
NOTCH1	0.015173865
NFATC2	0.015173684
GTF2B	0.015173561
PPP2R1B	0.015173275
CD300LF	0.01516486
TTC21A	0.0151405595
UBE2E2	0.015133396
KIFC3	0.015132416
PSMD3	0.0151221445
MMADHC	0.015120255
GOLGA2	0.015120116
LCA5	0.015112804
BOC	0.015106818
RECQL	0.015100971
BCL10	0.015099858
NF1	0.015092548
PCP2	0.015086404
OAS1	0.0150829945
CIART	0.01508283
GSK3B	0.015073791
GPR34	0.015064072
GIPC1	0.015063509
STT3A	0.01506302
TMEM134	0.015036803
WWC1	0.01503662
SGCA	0.015027899
SEL1L	0.015027064
DLG1	0.01501136
SRPX2	0.015010999
GPIHBP1	0.015010208
C17orf97	0.0150046
SUSD1	0.014986491
STMN3	0.014972638
NLRC5	0.0149715645
CCDC124	0.014970786
PSEN1	0.014966908
ABCG1	0.014964618
UBA7	0.01496252
DDX27	0.014955967
RHBDF2	0.014953032
VGLL3	0.014951604
PPP1R3C	0.014942964
CEACAM8	0.014941241
OSBPL11	0.014940434
HIBCH	0.014937682
GNAZ	0.014934785
TMEM156	0.014912112
TSPAN15	0.014912
LARP1B	0.014903361
TMEM158	0.014897665
CLIC6	0.014859231
USP2	0.014855292
KHSRP	0.014854574
GBP4	0.014852417
MSH6	0.014840358
PHYKPL	0.014825316
HMX3	0.0148244165
CYP1A2	0.014821866
MCF2L	0.014805407
CRLF3	0.014802585
BCAT1	0.014801197
SH2D2A	0.014786663
PHLDA3	0.014780593
LAMTOR3	0.014770243
SNX18	0.014758674
MAB21L2	0.014749595
TMEM263	0.0147435805
GSTA4	0.014742386
SNX29	0.014738214
PINK1	0.014737813
RAB38	0.014733263
C16orf87	0.01471936
ZNF652	0.0147104915
MMP15	0.01470826
TNRC18	0.014698296
AGO2	0.014684525
RASSF7	0.014683241
TSPAN9	0.014682419
GOLGA7	0.014675096
ACOT11	0.014665492
ADK	0.01466366
CFP	0.0146624455
CYB5B	0.014654785
SLCO4A1	0.014649553
HIST1H2BH	0.0146386875
LRP5	0.014626295
PPP1R3B	0.014624232
ZNF24	0.01460024
GLI3	0.014600179
UBXN2B	0.0145992795
SPG11	0.014593036
MAPK3	0.014590427
CDC34	0.014589073
RABGAP1	0.0145769995
ZSWIM6	0.014568393
TRDN	0.0145637
GARS	0.014562566
CCDC58	0.014548233
AGO3	0.014547655
WDR82	0.014544751
SPATA13	0.014543135
EHMT1	0.014535237
MARC1	0.014531768
RCN3	0.014530886
C7orf57	0.014527518
OCLN	0.014524039
FAM217B	0.01451109
TRAFD1	0.014510959
MSANTD3	0.01450887
KIAA0319L	0.014500787
ZBED3	0.014480576
C8A	0.014454587
CCNT1	0.014452766
ME2	0.0144487405
BIRC2	0.014442393
CHPF	0.014419482
ALG5	0.0144054275
EFR3A	0.014403838
TIMMDC1	0.014387362
DDB1	0.014384002
NUP58	0.014381361
PLXNB1	0.014376145
SERPINB4	0.014369677
PDCD7	0.0143558495
GFPT1	0.014353322
MVD	0.0143430345
ADGRG4	0.014338772
C6orf132	0.014330089
MSH3	0.014314452
BRD8	0.014311436
RNGTT	0.014310159
PARP4	0.014287912
SORBS3	0.014284838
TMEM126B	0.014283675
LIN7A	0.014282125
TGS1	0.014278141
NWD1	0.014273505
IFT74	0.014269824
RALGDS	0.01426912
C1orf35	0.014267271
GNA15	0.014234887
MAP3K5	0.014223489
ARMCX6	0.014214596
CSNK1G2	0.014212219
EFNA5	0.014208177
PDCD2	0.014205842
LMBRD1	0.014205592
KCNQ1	0.014204487
TMEM159	0.014188086
ANAPC15	0.014186925
SLC39A1	0.014178088
COQ10B	0.014151816
NCBP3	0.014150553
EFNB1	0.014141935
KCNMA1	0.014134766
BICD2	0.01412122
ZDHHC9	0.01412071
MACROD1	0.014110737
EMC2	0.014106211
ANGPT2	0.01409806
ARHGEF3	0.014092257
NBEA	0.014080249
MRPS5	0.014079458
PIPOX	0.014073834
TRIM63	0.014073708
MTA3	0.014073669
MYBL2	0.014068037
UPF3B	0.0140590845
BTLA	0.01405888
CNIH1	0.014049105
CDKN3	0.014041421
HSD11B1	0.014037523
TBC1D16	0.014036349
TNFSF14	0.014016454
MTF2	0.014015422
TMEM9	0.014015205
DSTYK	0.014014537
VPS26A	0.01400444
SNX30	0.013988818
BMP2	0.013988211
PKDCC	0.013978574
TEAD2	0.013971676
MS4A3	0.01397099
RIN2	0.013970092
DALRD3	0.013967535
TARS	0.013965127
KLK6	0.01394577
VSTM2L	0.013939663
SOX7	0.013939289
KCNJ16	0.013935584
KCNMB1	0.013934822
EDEM1	0.013934664
ST8SIA6	0.013932102
CCPG1	0.013927955
FEZ1	0.013910008
IQUB	0.013884169
PGC	0.013876224
EPHX2	0.013858374
ZC3H18	0.013847898
TNPO1	0.013844452
HABP4	0.013843643
PURB	0.013841692
CDC42EP1	0.013835832
TPP2	0.013834933
CFAP57	0.013821963
CPSF6	0.0138144735
NUDT14	0.013808474
OTUD5	0.01379899
IVD	0.013797667
FEM1B	0.013785392
RPS6KA2	0.013785339
SLC5A3	0.013779631
PSME4	0.013769848
TNFSF12	0.0137678245
NGLY1	0.013766491
WAPL	0.013740747
MKKS	0.013738263
CHMP7	0.01373421
ENPP4	0.013719179
RNASEK	0.013715926
CMAS	0.013707903
PPP4R1	0.013700693
SBNO2	0.01369753
ARHGEF10L	0.013695753
EXT1	0.01369346
EIF2S1	0.013688556
ATF6	0.013681212
STX12	0.013679072
NFE4	0.013671591
COA6	0.013668477
C16orf72	0.013664415
BTAF1	0.013656572
GPR162	0.013656456
MYO5B	0.013645991
HMOX2	0.013644563
VEZF1	0.013643634
LIPC	0.013640831
KLHL5	0.013637072
PPP6R3	0.013623689
IRF9	0.013622279
DLD	0.013622063
LPCAT1	0.013617884
ANKRD26	0.013610377
MON2	0.0136091225
FAM104B	0.013592914
POLR2B	0.013591909
USP7	0.013587528
ELMSAN1	0.013587261
TTC39C	0.013586986
MFF	0.013583897
TMEM120A	0.013579269
TAF11	0.013576908
CCDC66	0.013575371
RBM24	0.013567498
UBE2E1	0.013566942
NXT1	0.013563107
SCAMP4	0.013554203
EDNRA	0.0135539295
COL5A1	0.0135534415
AAMP	0.013546413
CIITA	0.0135389995
RASIP1	0.013536479
GANAB	0.013530962
AZI2	0.0135267675
THYN1	0.013520867
HTATSF1	0.013515166
BBC3	0.013510907
SAMD14	0.013510553
CDK17	0.013499401
ARMC4	0.0134897595
CFAP65	0.013485058
MRPL50	0.013483603
ABLIM3	0.013482021
SPOP	0.013481811
KANK1	0.013475969
TRIP6	0.013474143
RNPEP	0.0134723
NEU1	0.013469369
BTBD7	0.013453868
MARK3	0.013430039
SSNA1	0.01341866
AP3D1	0.013410405
REPIN1	0.013407008
TRADD	0.013387478
STK39	0.013386523
SDCCAG8	0.013367676
UBAP1	0.01336545
SPOPL	0.013364081
EXOC6	0.013364055
ABCC5	0.013361281
CCM2	0.013355393
COMMD2	0.013351296
CA12	0.013346851
NXF1	0.013345438
C11orf16	0.013345076
TRAP1	0.0133433705
GMPS	0.013337317
SFXN5	0.01333455
SULT1C2	0.013332327
SLC16A7	0.013330881
B4GALT3	0.013318667
CDK5RAP3	0.013315974
CDC42BPB	0.013306554
ARHGAP32	0.013295859
TAF9	0.013290256
ESRRA	0.01328955
PPIP5K2	0.013286216
CTDSP1	0.0132833095
NOL8	0.013276642
SLC38A5	0.013272156
GAPVD1	0.013271619
USO1	0.013261234
KIAA2026	0.01325766
GTF2F2	0.013248413
TRPM7	0.013237994
PTDSS1	0.013221822
PTS	0.013221795
INHBB	0.013220569
CREB1	0.013214633
CALML5	0.013208019
PEAR1	0.013196289
TUBGCP2	0.013183413
BRD1	0.013172948
OXSR1	0.013172593
SCAMP2	0.013166452
HIST1H2BF	0.013164917
SF3A1	0.013145399
TRIM33	0.013140214
RNF44	0.013131704
RELL1	0.013128978
GSDMD	0.013123734
SMAD3	0.013122772
PTAR1	0.013120028
GULP1	0.013114955
PLXND1	0.013093986
CHTOP	0.013075439
KCNE1	0.013073895
ITGB6	0.0130697545
CAPN7	0.013065298
FCHSD2	0.013047171
MTHFD1L	0.013042109
ANKRD30A	0.013041453
CDKN2AIP	0.013040487
NAA50	0.013040336
HOMER3	0.013031504
SUSD6	0.013028452
CDYL	0.01302131
ZNF33A	0.013014153
SLC25A23	0.013013992
ATF6B	0.013005138
TBCC	0.012997514
UBD	0.012997427
APBB1	0.012986962
TWF1	0.012980161
F2RL3	0.012978976
FBRSL1	0.012973227
ZSWIM7	0.012972563
RNF114	0.012972302
FIP1L1	0.012961422
SYNGR1	0.012954967
ZNF664	0.012952575
MTF1	0.012948698
ICE2	0.012944212
OARD1	0.012940747
ANKRD33B	0.012936317
MRPL37	0.012935002
SLC2A4RG	0.012926701
C8orf33	0.012918831
ABHD14B	0.012905749
NUDT16L1	0.01290521
GNG10	0.012900962
WASF3	0.012894483
ANXA10	0.012892921
ARHGEF6	0.012886554
KIAA0930	0.012884129
SLC25A18	0.01287324
PNPLA3	0.012873101
COX11	0.012869509
GPATCH2L	0.012867532
FBRS	0.01286512
STRN3	0.0128556015
RAB3D	0.0128429
CHID1	0.012834666
COX16	0.012830622
COQ7	0.012807082
LUC7L2	0.012804574
EAF2	0.012787675
ZC3H7A	0.012783207
CCDC57	0.012781394
TLN2	0.012778991
UQCC3	0.012777696
SERPINA4	0.012770221
SETBP1	0.012763656
WSB2	0.0127594285
FAM122C	0.01275835
MAGEH1	0.0127550075
ATP11A	0.012750747
STK38L	0.012749952
ZNF704	0.012749807
TOR1AIP1	0.012744039
NUP98	0.012733098
CCR10	0.01272847
HAND2	0.012727811
PRODH2	0.012726658
CCNA2	0.012723068
SI	0.01271359
ITSN1	0.012709297
DCTN5	0.012691026
CHD8	0.012690987
BROX	0.01267985
COMMD3	0.012675842
POF1B	0.012671589
BRAF	0.012668296
ARHGAP12	0.012660478
PITPNA	0.012660112
OCA2	0.012659893
MED29	0.012658289
UBXN6	0.012655519
DENND6B	0.012655153
FAM89B	0.01265277
SYNE3	0.012651073
POGZ	0.01264886
DYNC1LI1	0.012640879
SCT	0.012635526
COPS3	0.012629853
CAMK2G	0.012621883
NME7	0.012619687
TINAG	0.012616537
FAM161A	0.012614447
ZNF518A	0.012614049
ACBD5	0.01260876
FRMPD2	0.01260564
ACTL6A	0.012597399
MED4	0.01259366
GATAD2A	0.012591511
DNAI2	0.012586569
